Año;Trimestre;Provincia;ADSL;Cablemodem;Fibra Optica;Wireless;Otras Tecnologías;Hasta 512 kbps;+ 512 Kbps - 1 Mbps;+ 1 Mbps - 6 Mbps;+ 6 Mbps - 10 Mbps;+ 10 Mbps - 20 Mbps;+ 20 Mbps - 30 Mbps;+ 30 Mbps;Otras velocidades;Banda Ancha Fija;Dial Up;Accesos cada 100 Hogares;Accesos cada 100 Habitantes;Mbps (Media de bajada)
2021;1;Formosa;20663;11412;2562;15669;380;56,0;0,0;22409,0;7569,0;7916,0;1215,0;9579,0;1942,0;50686;0;32,73;8,33;20,98
2021;1;Jujuy;32254;54324;17322;2677;3879;49,0;175,0;23735,0;17293,0;40649,0;568,0;25609,0;2378,0;110456;0;55,63;14,23;26,78
2021;1;Jujuy;32254;54324;17322;2677;3879;49,0;175,0;23735,0;17293,0;40649,0;568,0;25609,0;2378,0;110456;0;55,63;14,23;26,78
2021;1;La Pampa;8946;58711;15779;12369;1300;298,0;554,0;68200,0;7864,0;7611,0;2786,0;7368,0;2424,0;96989;116;81,78;26,94;10,73
2021;1;La Pampa;8946;58711;15779;12369;1300;298,0;554,0;68200,0;7864,0;7611,0;2786,0;7368,0;2424,0;96989;116;81,78;26,94;10,73
2021;1;La Rioja;17363;34984;1;250;30;18,0;1,0;36749,0;5968,0;4604,0;215,0;5074,0;1,0;52625;3;49,81;13,26;12,7
2021;1;La Rioja;17363;34984;1;250;30;18,0;1,0;36749,0;5968,0;4604,0;215,0;5074,0;1,0;52625;3;49,81;13,26;12,7
2021;1;Mendoza;91844;69295;38619;18332;833;28,0;40,0;134386,0;11216,0;52533,0;4061,0;16615,0;44,0;218308;615;39,15;10,93;12,6
2021;1;Mendoza;91844;69295;38619;18332;833;28,0;40,0;134386,0;11216,0;52533,0;4061,0;16615,0;44,0;218308;615;39,15;10,93;12,6
2021;1;Misiones;48292;82339;7064;4796;6896;51,0;524,0;40949,0;25503,0;27101,0;14050,0;32953,0;8256,0;149387;0;43,17;11,76;25,08
2021;1;Misiones;48292;82339;7064;4796;6896;51,0;524,0;40949,0;25503,0;27101,0;14050,0;32953,0;8256,0;149387;0;43,17;11,76;25,08
2021;1;Neuquén;30223;70457;14171;17752;632;116,0;327,0;56171,0;8443,0;5903,0;5677,0;50840,0;5758,0;132862;373;66,84;19,9;34,24
2021;1;Neuquén;30223;70457;14171;17752;632;116,0;327,0;56171,0;8443,0;5903,0;5677,0;50840,0;5758,0;132862;373;66,84;19,9;34,24
2021;1;Río Negro;48777;42192;17828;13994;18377;125,0;466,0;70011,0;4187,0;13045,0;3642,0;29589,0;20103,0;140667;501;60,88;18,72;21,92
2021;1;Río Negro;48777;42192;17828;13994;18377;125,0;466,0;70011,0;4187,0;13045,0;3642,0;29589,0;20103,0;140667;501;60,88;18,72;21,92
2021;1;Salta;54768;89187;31498;5669;6452;109,0;20,0;40785,0;68149,0;9164,0;8139,0;54889,0;6319,0;187572;2;53,93;13,06;27,32
2021;1;Salta;54768;89187;31498;5669;6452;109,0;20,0;40785,0;68149,0;9164,0;8139,0;54889,0;6319,0;187572;2;53,93;13,06;27,32
2021;1;San Juan;40072;11589;6671;11482;8453;25,0;194,0;60439,0;858,0;11494,0;340,0;276,0;4641,0;78011;256;39,06;9,95;6,91
2021;1;San Juan;40072;11589;6671;11482;8453;25,0;194,0;60439,0;858,0;11494,0;340,0;276,0;4641,0;78011;256;39,06;9,95;6,91
2021;1;San Luis;8417;10678;28;63826;36205;58,0;0,0;11889,0;2926,0;4429,0;62913,0;22,0;36917,0;119006;148;81,24;23,25;21,59
2021;1;San Luis;8417;10678;28;63826;36205;58,0;0,0;11889,0;2926,0;4429,0;62913,0;22,0;36917,0;119006;148;81,24;23,25;21,59
2021;1;Santa Cruz;12347;23089;5975;4264;390;50,0;0,0;30655,0;8334,0;6987,0;1337,0;647,0;1945,0;45868;197;41,65;12,39;7,5
2021;1;Santa Cruz;12347;23089;5975;4264;390;50,0;0,0;30655,0;8334,0;6987,0;1337,0;647,0;1945,0;45868;197;41,65;12,39;7,5
2021;1;Santa Fe;277012;421480;70976;39140;17519;518,0;891,0;201632,0;204458,0;91846,0;65476,0;236924,0;24382,0;825990;137;73,92;23,24;28,13
2021;1;Santa Fe;277012;421480;70976;39140;17519;518,0;891,0;201632,0;204458,0;91846,0;65476,0;236924,0;24382,0;825990;137;73,92;23,24;28,13
2021;1;Santiago Del Estero;26468;75849;570;5158;3596;123,0;909,0;33884,0;58464,0;8549,0;700,0;4868,0;4144,0;111640;1;45,67;11,33;11,58
2021;1;Santiago Del Estero;26468;75849;570;5158;3596;123,0;909,0;33884,0;58464,0;8549,0;700,0;4868,0;4144,0;111640;1;45,67;11,33;11,58
2021;1;Tierra Del Fuego;12853;27247;6;0;316;17,0;0,0;21379,0;1468,0;4317,0;486,0;919,0;11836,0;40133;289;77,35;22,93;8,73
2021;1;Tierra Del Fuego;12853;27247;6;0;316;17,0;0,0;21379,0;1468,0;4317,0;486,0;919,0;11836,0;40133;289;77,35;22,93;8,73
2021;1;Tucumán;147199;12185;69954;1834;740;29,0;97,0;42810,0;53416,0;25255,0;4188,0;103437,0;2680,0;231890;22;54,82;13,58;37,98
2021;1;Tucumán;147199;12185;69954;1834;740;29,0;97,0;42810,0;53416,0;25255,0;4188,0;103437,0;2680,0;231890;22;54,82;13,58;37,98
2020;4;Buenos Aires;635651;2441248;804991;93444;57927;36939,0;31197,0;1109865,0;242243,0;214171,0;213588,0;2176242,0;9016,0;4028195;5066;68,98;22,9;50,01
2020;4;Buenos Aires;635651;2441248;804991;93444;57927;36939,0;31197,0;1109865,0;242243,0;214171,0;213588,0;2176242,0;9016,0;4028195;5066;68,98;22,9;50,01
2020;4;Capital Federal;163060;1142528;39890;4815;29237;135,0;244,0;160210,0;78123,0;60208,0;80269,0;1000073,0;268,0;1378140;1390;108,31;44,83;67,33
2020;4;Capital Federal;163060;1142528;39890;4815;29237;135,0;244,0;160210,0;78123,0;60208,0;80269,0;1000073,0;268,0;1378140;1390;108,31;44,83;67,33
2020;4;Catamarca;26870;5115;17856;322;2233;71,0;0,0;8843,0;8740,0;11436,0;591,0;20406,0;2309,0;52395;1;49,41;12,57;37,65
2020;4;Catamarca;26870;5115;17856;322;2233;71,0;0,0;8843,0;8740,0;11436,0;591,0;20406,0;2309,0;52395;1;49,41;12,57;37,65
2020;4;Chaco;44332;61200;23687;7997;1875;301,0;112,0;24782,0;22479,0;26802,0;15701,0;40949,0;7965,0;139088;3;43,03;11,5;32,45
2020;4;Chaco;44332;61200;23687;7997;1875;301,0;112,0;24782,0;22479,0;26802,0;15701,0;40949,0;7965,0;139088;3;43,03;11,5;32,45
2020;4;Chubut;45703;39756;3040;23363;18712;106,0;109,0;88157,0;21824,0;12046,0;2818,0;1112,0;4402,0;129749;825;68,35;20,95;7,38
2020;4;Chubut;45703;39756;3040;23363;18712;106,0;109,0;88157,0;21824,0;12046,0;2818,0;1112,0;4402,0;129749;825;68,35;20,95;7,38
2020;4;Córdoba;267396;439322;125620;52827;17536;119,0;2386,0;214963,0;135262,0;82221,0;70013,0;384169,0;13568,0;902646;55;78,08;23,9;35,12
2020;4;Córdoba;267396;439322;125620;52827;17536;119,0;2386,0;214963,0;135262,0;82221,0;70013,0;384169,0;13568,0;902646;55;78,08;23,9;35,12
2020;4;Corrientes;50102;61495;3146;5626;5290;67,0;527,0;31900,0;26321,0;25687,0;9383,0;26789,0;4985,0;125656;3;42,43;11,17;25,45
2020;4;Corrientes;50102;61495;3146;5626;5290;67,0;527,0;31900,0;26321,0;25687,0;9383,0;26789,0;4985,0;125656;3;42,43;11,17;25,45
2020;4;Entre Ríos;85683;113670;15653;20206;12169;105,0;2911,0;65659,0;53556,0;40755,0;16600,0;53141,0;14654,0;247368;13;59,47;17,78;24,05
2020;4;Entre Ríos;85683;113670;15653;20206;12169;105,0;2911,0;65659,0;53556,0;40755,0;16600,0;53141,0;14654,0;247368;13;59,47;17,78;24,05
2020;4;Formosa;21264;10789;2432;15341;380;56,0;0,0;23540,0;7606,0;7181,0;1197,0;8946,0;1680,0;50206;0;32,49;8,27;19,7
2020;4;Formosa;21264;10789;2432;15341;380;56,0;0,0;23540,0;7606,0;7181,0;1197,0;8946,0;1680,0;50206;0;32,49;8,27;19,7
2020;4;Jujuy;32850;52815;15639;1077;3470;49,0;182,0;23772,0;14379,0;44930,0;446,0;19282,0;2811,0;105851;0;53,46;13,67;25,21
2020;4;Jujuy;32850;52815;15639;1077;3470;49,0;182,0;23772,0;14379,0;44930,0;446,0;19282,0;2811,0;105851;0;53,46;13,67;25,21
2020;4;La Pampa;9009;58945;15432;12194;1315;298,0;554,0;70184,0;8124,0;6562,0;2396,0;6257,0;2520,0;96779;116;81,77;26,94;9,88
2020;4;La Pampa;9009;58945;15432;12194;1315;298,0;554,0;70184,0;8124,0;6562,0;2396,0;6257,0;2520,0;96779;116;81,77;26,94;9,88
2020;4;La Rioja;17513;34984;1;250;30;18,0;1,0;36906,0;6060,0;4633,0;181,0;4979,0;0,0;52775;3;50,11;13,34;12,53
2020;4;La Rioja;17513;34984;1;250;30;18,0;1,0;36906,0;6060,0;4633,0;181,0;4979,0;0,0;52775;3;50,11;13,34;12,53
2020;4;Mendoza;91842;68364;36083;18331;833;28,0;40,0;146312,0;11172,0;40396,0;3378,0;11557,0;2570,0;214838;615;38,63;10,78;11,09
2020;4;Mendoza;91842;68364;36083;18331;833;28,0;40,0;146312,0;11172,0;40396,0;3378,0;11557,0;2570,0;214838;615;38,63;10,78;11,09
2020;4;Misiones;49462;79855;6589;4359;6896;51,0;524,0;39988,0;26078,0;26445,0;14810,0;32264,0;7001,0;147161;0;42,64;11,61;24,96
2020;4;Misiones;49462;79855;6589;4359;6896;51,0;524,0;39988,0;26078,0;26445,0;14810,0;32264,0;7001,0;147161;0;42,64;11,61;24,96
2020;4;Neuquén;30468;70614;13732;17689;632;116,0;327,0;56434,0;8478,0;5791,0;5493,0;50776,0;5720,0;132762;373;67,0;19,94;33,91
2020;4;Neuquén;30468;70614;13732;17689;632;116,0;327,0;56434,0;8478,0;5791,0;5493,0;50776,0;5720,0;132762;373;67,0;19,94;33,91
2020;4;Río Negro;48991;42022;17826;13994;18377;125,0;466,0;70305,0;4153,0;13131,0;3512,0;29372,0;20146,0;140709;501;61,09;18,79;21,64
2020;4;Río Negro;48991;42022;17826;13994;18377;125,0;466,0;70305,0;4153,0;13131,0;3512,0;29372,0;20146,0;140709;501;61,09;18,79;21,64
2020;4;Salta;56659;87817;30604;5858;6452;109,0;514,0;41443,0;68829,0;15188,0;8291,0;46697,0;6319,0;187388;2;54,04;13,09;25,32
2020;4;Salta;56659;87817;30604;5858;6452;109,0;514,0;41443,0;68829,0;15188,0;8291,0;46697,0;6319,0;187388;2;54,04;13,09;25,32
2020;4;San Juan;40072;7004;6599;10468;8453;25,0;194,0;61316,0;740,0;5126,0;332,0;275,0;4588,0;72340;256;36,32;9,25;6,41
2020;4;San Juan;40072;7004;6599;10468;8453;25,0;194,0;61316,0;740,0;5126,0;332,0;275,0;4588,0;72340;256;36,32;9,25;6,41
2020;4;San Luis;8417;11767;27;63019;36205;58,0;0,0;14020,0;3490,0;2688,0;62239,0;22,0;36918,0;119287;148;81,68;23,38;21,25
2020;4;San Luis;8417;11767;27;63019;36205;58,0;0,0;14020,0;3490,0;2688,0;62239,0;22,0;36918,0;119287;148;81,68;23,38;21,25
2020;4;Santa Cruz;12347;19657;1041;4659;2970;47,0;0,0;27173,0;4382,0;6634,0;1033,0;647,0;758,0;40477;197;37,0;11,01;7,49
2020;4;Santa Cruz;12347;19657;1041;4659;2970;47,0;0,0;27173,0;4382,0;6634,0;1033,0;647,0;758,0;40477;197;37,0;11,01;7,49
2020;4;Santa Fe;287271;414746;62692;38712;17392;518,0;891,0;206372,0;203793,0;94246,0;65145,0;226246,0;23602,0;820676;137;73,58;23,14;27,29
2020;4;Santa Fe;287271;414746;62692;38712;17392;518,0;891,0;206372,0;203793,0;94246,0;65145,0;226246,0;23602,0;820676;137;73,58;23,14;27,29
2020;4;Santiago Del Estero;26812;70522;570;5169;3596;123,0;909,0;34518,0;57590,0;4666,0;411,0;4520,0;3932,0;106668;1;43,75;10,86;11,28
2020;4;Santiago Del Estero;26812;70522;570;5169;3596;123,0;909,0;34518,0;57590,0;4666,0;411,0;4520,0;3932,0;106668;1;43,75;10,86;11,28
2020;4;Tierra Del Fuego;12853;26439;6;0;316;17,0;0,0;21881,0;6119,0;3497,0;488,0;922,0;6690,0;39325;289;76,27;22,61;8,49
2020;4;Tierra Del Fuego;12853;26439;6;0;316;17,0;0,0;21881,0;6119,0;3497,0;488,0;922,0;6690,0;39325;289;76,27;22,61;8,49
2020;4;Tucumán;149322;11150;68043;1834;740;29,0;97,0;44095,0;54334,0;32155,0;4105,0;93594,0;2680,0;231067;22;54,78;13,57;36,44
2020;4;Tucumán;149322;11150;68043;1834;740;29,0;97,0;44095,0;54334,0;32155,0;4105,0;93594,0;2680,0;231067;22;54,78;13,57;36,44
2020;3;Buenos Aires;653930;2384557;749087;94162;55541;37542,0;31514,0;1113823,0;234710,0;219772,0;194248,0;2085815,0;19853,0;3932211;5066;67,66;22,41;48,38
2020;3;Buenos Aires;653930;2384557;749087;94162;55541;37542,0;31514,0;1113823,0;234710,0;219772,0;194248,0;2085815,0;19853,0;3932211;5066;67,66;22,41;48,38
2020;3;Capital Federal;170375;1129573;39417;3936;29374;264,0;312,0;162222,0;85083,0;68753,0;78028,0;977766,0;247,0;1371285;1390;107,68;44,62;63,81
2020;3;Capital Federal;170375;1129573;39417;3936;29374;264,0;312,0;162222,0;85083,0;68753,0;78028,0;977766,0;247,0;1371285;1390;107,68;44,62;63,81
2020;3;Catamarca;26868;3690;16857;261;2228;63,0;0,0;8276,0;8768,0;11195,0;562,0;18886,0;2154,0;49903;1;47,16;12,0;36,54
2020;3;Catamarca;26868;3690;16857;261;2228;63,0;0,0;8276,0;8768,0;11195,0;562,0;18886,0;2154,0;49903;1;47,16;12,0;36,54
2020;3;Chaco;45745;58825;20675;6706;2003;308,0;112,0;24675,0;21639,0;27546,0;13751,0;38729,0;7194,0;133951;3;41,54;11,1;30,8
2020;3;Chaco;45745;58825;20675;6706;2003;308,0;112,0;24675,0;21639,0;27546,0;13751,0;38729,0;7194,0;133951;3;41,54;11,1;30,8
2020;3;Chubut;45761;39386;2897;23216;18767;158,0;109,0;87559,0;22114,0;12217,0;2818,0;1110,0;3942,0;129202;825;68,34;20,95;7,4
2020;3;Chubut;45761;39386;2897;23216;18767;158,0;109,0;87559,0;22114,0;12217,0;2818,0;1110,0;3942,0;129202;825;68,34;20,95;7,4
2020;3;Córdoba;276360;430771;102217;48368;9756;168,0;3064,0;218599,0;124833,0;84236,0;63823,0;361021,0;11728,0;867417;55;75,22;23,03;33,51
2020;3;Córdoba;276360;430771;102217;48368;9756;168,0;3064,0;218599,0;124833,0;84236,0;63823,0;361021,0;11728,0;867417;55;75,22;23,03;33,51
2020;3;Corrientes;50858;58681;2960;5513;5379;72,0;527,0;35190,0;23315,0;25308,0;8615,0;25344,0;5020,0;123388;3;41,75;10,99;23,85
2020;3;Corrientes;50858;58681;2960;5513;5379;72,0;527,0;35190,0;23315,0;25308,0;8615,0;25344,0;5020,0;123388;3;41,75;10,99;23,85
2020;3;Entre Ríos;87892;106950;13954;20379;12320;130,0;2911,0;66648,0;51478,0;40797,0;14377,0;49395,0;15759,0;241482;13;58,19;17,4;22,43
2020;3;Entre Ríos;87892;106950;13954;20379;12320;130,0;2911,0;66648,0;51478,0;40797,0;14377,0;49395,0;15759,0;241482;13;58,19;17,4;22,43
2020;3;Formosa;21790;10003;2000;15023;393;391,0;151,0;23163,0;7432,0;7125,0;991,0;8219,0;1737,0;49209;0;31,91;8,12;18,28
2020;3;Formosa;21790;10003;2000;15023;393;391,0;151,0;23163,0;7432,0;7125,0;991,0;8219,0;1737,0;49209;0;31,91;8,12;18,28
2020;3;Jujuy;32611;57682;11112;952;4371;55,0;182,0;32131,0;10566,0;45198,0;293,0;15238,0;3065,0;106728;0;54,04;13,82;21,91
2020;3;Jujuy;32611;57682;11112;952;4371;55,0;182,0;32131,0;10566,0;45198,0;293,0;15238,0;3065,0;106728;0;54,04;13,82;21,91
2020;3;La Pampa;9015;56845;14677;11893;1305;293,0;810,0;66695,0;7820,0;5577,0;2189,0;6322,0;4029,0;93619;116;79,26;26,12;10,7
2020;3;La Pampa;9015;56845;14677;11893;1305;293,0;810,0;66695,0;7820,0;5577,0;2189,0;6322,0;4029,0;93619;116;79,26;26,12;10,7
2020;3;La Rioja;17346;34984;1;250;35;21,0;1,0;37105,0;5955,0;4660,0;124,0;4748,0;2,0;52613;3;50,12;13,34;12,19
2020;3;La Rioja;17346;34984;1;250;35;21,0;1,0;37105,0;5955,0;4660,0;124,0;4748,0;2,0;52613;3;50,12;13,34;12,19
2020;3;Mendoza;91908;64672;32817;17523;868;58,0;40,0;141404,0;12123,0;42433,0;3448,0;8237,0;45,0;207173;615;37,35;10,42;10,19
2020;3;Mendoza;91908;64672;32817;17523;868;58,0;40,0;141404,0;12123,0;42433,0;3448,0;8237,0;45,0;207173;615;37,35;10,42;10,19
2020;3;Misiones;50195;77989;2572;3445;8985;71,0;524,0;39005,0;24215,0;25942,0;13663,0;30987,0;8779,0;143186;0;41,6;11,33;24,14
2020;3;Misiones;50195;77989;2572;3445;8985;71,0;524,0;39005,0;24215,0;25942,0;13663,0;30987,0;8779,0;143186;0;41,6;11,33;24,14
2020;3;Neuquén;30222;70446;11043;16787;737;218,0;327,0;60463,0;6561,0;5975,0;5449,0;49439,0;803,0;128862;373;65,24;19,42;31,46
2020;3;Neuquén;30222;70446;11043;16787;737;218,0;327,0;60463,0;6561,0;5975,0;5449,0;49439,0;803,0;128862;373;65,24;19,42;31,46
2020;3;Río Negro;49530;40001;10381;13187;18368;114,0;466,0;68986,0;3769,0;7096,0;3455,0;28488,0;19093,0;130966;501;57,05;17,55;21,08
2020;3;Río Negro;49530;40001;10381;13187;18368;114,0;466,0;68986,0;3769,0;7096,0;3455,0;28488,0;19093,0;130966;501;57,05;17,55;21,08
2020;3;Salta;58216;84128;25445;5764;7293;129,0;514,0;32780,0;64736,0;15990,0;7928,0;43773,0;14996,0;180844;2;52,32;12,67;25,26
2020;3;Salta;58216;84128;25445;5764;7293;129,0;514,0;32780,0;64736,0;15990,0;7928,0;43773,0;14996,0;180844;2;52,32;12,67;25,26
2020;3;San Juan;40092;9223;5509;14023;8480;48,0;194,0;65526,0;711,0;6529,0;41,0;128,0;4150,0;77071;256;38,79;9,88;6,03
2020;3;San Juan;40092;9223;5509;14023;8480;48,0;194,0;65526,0;711,0;6529,0;41,0;128,0;4150,0;77071;256;38,79;9,88;6,03
2020;3;San Luis;8401;10077;6;61828;36253;105,0;0,0;12199,0;3351,0;2666,0;61319,0;8,0;36917,0;116417;148;79,96;22,88;20,85
2020;3;San Luis;8401;10077;6;61828;36253;105,0;0,0;12199,0;3351,0;2666,0;61319,0;8,0;36917,0;116417;148;79,96;22,88;20,85
2020;3;Santa Cruz;12845;16098;1027;6938;2373;66,0;0,0;26888,0;4015,0;6730,0;629,0;120,0;833,0;39084;197;35,95;10,7;6,65
2020;3;Santa Cruz;12845;16098;1027;6938;2373;66,0;0,0;26888,0;4015,0;6730,0;629,0;120,0;833,0;39084;197;35,95;10,7;6,65
2020;3;Santa Fe;295051;405807;45721;37112;19307;568,0;1241,0;213353,0;199381,0;92095,0;58797,0;210562,0;27001,0;802861;137;72,12;22,68;25,69
2020;3;Santa Fe;295051;405807;45721;37112;19307;568,0;1241,0;213353,0;199381,0;92095,0;58797,0;210562,0;27001,0;802861;137;72,12;22,68;25,69
2020;3;Santiago Del Estero;26419;70720;555;4185;3613;133,0;909,0;33287,0;57418,0;4658,0;292,0;3994,0;4801,0;105491;1;43,38;10,76;10,88
2020;3;Santiago Del Estero;26419;70720;555;4185;3613;133,0;909,0;33287,0;57418,0;4658,0;292,0;3994,0;4801,0;105491;1;43,38;10,76;10,88
2020;3;Tierra Del Fuego;12854;26491;0;0;310;11,0;0,0;22094,0;5414,0;3726,0;481,0;937,0;6992,0;39366;289;76,81;22,77;8,51
2020;3;Tierra Del Fuego;12854;26491;0;0;310;11,0;0,0;22094,0;5414,0;3726,0;481,0;937,0;6992,0;39366;289;76,81;22,77;8,51
2020;3;Tucumán;149605;11752;59949;1808;762;52,0;97,0;45913,0;54610,0;33126,0;3246,0;84195,0;2637,0;223854;22;53,23;13,18;34,84
2020;3;Tucumán;149605;11752;59949;1808;762;52,0;97,0;45913,0;54610,0;33126,0;3246,0;84195,0;2637,0;223854;22;53,23;13,18;34,84
2020;2;Buenos Aires;661272;2244277;723072;91736;57189;37542,0;31606,0;1129236,0;241336,0;233132,0;188995,0;1894466,0;21233,0;3772480;5066;65,22;21,55;45,66
2020;2;Buenos Aires;661272;2244277;723072;91736;57189;37542,0;31606,0;1129236,0;241336,0;233132,0;188995,0;1894466,0;21233,0;3772480;5066;65,22;21,55;45,66
2020;2;Capital Federal;178896;1106133;39482;3937;29373;264,0;312,0;166474,0;94585,0;79858,0;80160,0;935481,0;687,0;1356431;1390;106,41;44,15;60,48
2020;2;Capital Federal;178896;1106133;39482;3937;29373;264,0;312,0;166474,0;94585,0;79858,0;80160,0;935481,0;687,0;1356431;1390;106,41;44,15;60,48
2020;2;Catamarca;26968;3641;14878;261;2228;63,0;0,0;8801,0;8690,0;10242,0;426,0;16578,0;3176,0;47975;1;45,43;11,56;34,93
2020;2;Catamarca;26968;3641;14878;261;2228;63,0;0,0;8801,0;8690,0;10242,0;426,0;16578,0;3176,0;47975;1;45,43;11,56;34,93
2020;2;Chaco;46816;56017;17266;6452;1581;308,0;928,0;24350,0;21140,0;29044,0;12082,0;33311,0;6969,0;128129;3;39,83;10,65;27,95
2020;2;Chaco;46816;56017;17266;6452;1581;308,0;928,0;24350,0;21140,0;29044,0;12082,0;33311,0;6969,0;128129;3;39,83;10,65;27,95
2020;2;Chubut;45761;38279;1324;17678;5614;158,0;109,0;69578,0;22188,0;10537,0;1473,0;614,0;3999,0;107831;825;57,34;17,58;7,61
2020;2;Chubut;45761;38279;1324;17678;5614;158,0;109,0;69578,0;22188,0;10537,0;1473,0;614,0;3999,0;107831;825;57,34;17,58;7,61
2020;2;Córdoba;282858;415007;85818;44522;8263;168,0;4383,0;219025,0;125932,0;89530,0;63216,0;325243,0;8971,0;836413;55;72,71;22,26;30,99
2020;2;Córdoba;282858;415007;85818;44522;8263;168,0;4383,0;219025,0;125932,0;89530,0;63216,0;325243,0;8971,0;836413;55;72,71;22,26;30,99
2020;2;Corrientes;51248;55536;3144;3927;5011;72,0;527,0;34242,0;22845,0;25844,0;7898,0;22418,0;5020,0;118863;3;40,3;10,61;22,15
2020;2;Corrientes;51248;55536;3144;3927;5011;72,0;527,0;34242,0;22845,0;25844,0;7898,0;22418,0;5020,0;118863;3;40,3;10,61;22,15
2020;2;Entre Ríos;89391;99423;13954;20042;11303;130,0;3679,0;66758,0;50640,0;42090,0;12856,0;43391,0;14569,0;234100;13;56,54;16,9;20,45
2020;2;Entre Ríos;89391;99423;13954;20042;11303;130,0;3679,0;66758,0;50640,0;42090,0;12856,0;43391,0;14569,0;234100;13;56,54;16,9;20,45
2020;2;Formosa;21805;9353;1882;14723;169;391,0;151,0;23534,0;7109,0;6998,0;961,0;7475,0;1313,0;47932;0;31,14;7,93;16,87
2020;2;Formosa;21805;9353;1882;14723;169;391,0;151,0;23534,0;7109,0;6998,0;961,0;7475,0;1313,0;47932;0;31,14;7,93;16,87
2020;2;Jujuy;32705;38938;5057;952;16664;55,0;182,0;30548,0;10519,0;26829,0;209,0;9417,0;16557,0;94316;0;47,89;12,25;15,86
2020;2;Jujuy;32705;38938;5057;952;16664;55,0;182,0;30548,0;10519,0;26829,0;209,0;9417,0;16557,0;94316;0;47,89;12,25;15,86
2020;2;La Pampa;8551;54422;14232;11314;1290;293,0;810,0;71218,0;7531,0;3800,0;1657,0;3377,0;1123,0;89693;116;76,1;25,07;8,03
2020;2;La Pampa;8551;54422;14232;11314;1290;293,0;810,0;71218,0;7531,0;3800,0;1657,0;3377,0;1123,0;89693;116;76,1;25,07;8,03
2020;2;La Rioja;16885;34984;1;250;35;21,0;1,0;37375,0;5661,0;4686,0;73,0;4336,0;2,0;52152;3;49,84;13,27;11,67
2020;2;La Rioja;16885;34984;1;250;35;21,0;1,0;37375,0;5661,0;4686,0;73,0;4336,0;2,0;52152;3;49,84;13,27;11,67
2020;2;Mendoza;91904;62941;29613;15924;802;58,0;40,0;142253,0;12439,0;35274,0;3248,0;5422,0;2450,0;200569;615;36,25;10,12;9,27
2020;2;Mendoza;91904;62941;29613;15924;802;58,0;40,0;142253,0;12439,0;35274,0;3248,0;5422,0;2450,0;200569;615;36,25;10,12;9,27
2020;2;Misiones;50792;74497;2579;3319;9153;71,0;524,0;39867,0;23719,0;26445,0;12305,0;28763,0;8646,0;140340;0;40,89;11,14;22,56
2020;2;Misiones;50792;74497;2579;3319;9153;71,0;524,0;39867,0;23719,0;26445,0;12305,0;28763,0;8646,0;140340;0;40,89;11,14;22,56
2020;2;Neuquén;30256;67990;11037;15755;1134;218,0;327,0;61171,0;6103,0;6625,0;5296,0;46432,0;0,0;125799;373;63,9;19,02;29,1
2020;2;Neuquén;30256;67990;11037;15755;1134;218,0;327,0;61171,0;6103,0;6625,0;5296,0;46432,0;0,0;125799;373;63,9;19,02;29,1
2020;2;Río Negro;49756;39650;10382;11331;18367;114,0;466,0;70817,0;3335,0;7498,0;3246,0;26953,0;17057,0;128985;501;56,37;17,34;19,68
2020;2;Río Negro;49756;39650;10382;11331;18367;114,0;466,0;70817,0;3335,0;7498,0;3246,0;26953,0;17057,0;128985;501;56,37;17,34;19,68
2020;2;Salta;59502;81740;24289;5123;7108;129,0;514,0;41801,0;64463,0;16989,0;7741,0;39594,0;6531,0;177760;2;51,58;12,49;22,56
2020;2;Salta;59502;81740;24289;5123;7108;129,0;514,0;41801,0;64463,0;16989,0;7741,0;39594,0;6531,0;177760;2;51,58;12,49;22,56
2020;2;San Juan;40092;8275;5509;7019;8882;48,0;194,0;59113,0;917,0;4908,0;40,0;127,0;4430,0;69521;256;35,09;8,94;6,31
2020;2;San Juan;40092;8275;5509;7019;8882;48,0;194,0;59113,0;917,0;4908,0;40,0;127,0;4430,0;69521;256;35,09;8,94;6,31
2020;2;San Luis;8401;8357;6;60935;36253;105,0;0,0;11439,0;3585,0;1934,0;60889,0;8,0;35992,0;113804;148;78,41;22,44;21,02
2020;2;San Luis;8401;8357;6;60935;36253;105,0;0,0;11439,0;3585,0;1934,0;60889,0;8,0;35992,0;113804;148;78,41;22,44;21,02
2020;2;Santa Cruz;12845;16044;1027;6585;2368;66,0;0,0;26938,0;4166,0;6541,0;546,0;119,0;493,0;38672;197;35,79;10,65;6,59
2020;2;Santa Cruz;12845;16044;1027;6585;2368;66,0;0,0;26938,0;4166,0;6541,0;546,0;119,0;493,0;38672;197;35,79;10,65;6,59
2020;2;Santa Fe;299974;381679;46698;30487;19094;568,0;2061,0;213054,0;198772,0;96575,0;57236,0;189473,0;20193,0;777795;137;70,0;22,01;23,93
2020;2;Santa Fe;299974;381679;46698;30487;19094;568,0;2061,0;213054,0;198772,0;96575,0;57236,0;189473,0;20193,0;777795;137;70,0;22,01;23,93
2020;2;Santiago Del Estero;25917;72074;355;3038;4063;133,0;1779,0;32557,0;57709,0;5178,0;247,0;3328,0;4516,0;105446;1;43,47;10,79;10,41
2020;2;Santiago Del Estero;25917;72074;355;3038;4063;133,0;1779,0;32557,0;57709,0;5178,0;247,0;3328,0;4516,0;105446;1;43,47;10,79;10,41
